transcript_id	gene_id
g4660.t1	g4660
g4661.t1	g4661
g4661.t2	g4661
g4662.t1	g4662
g4663.t1	g4663
g4664.t1	g4664
g4664.t2	g4664
g4665.t1	g4665
g4666.t1	g4666
g4667.t1	g4667
g4667.t2	g4667
g4667.t3	g4667
g4667.t4	g4667
g4667.t5	g4667
g4667.t6	g4667
g467.t1	g467
g467.t2	g467
g4671.t1	g4671
g4675.t1	g4675
g4676.t1	g4676
g4677.t1	g4677
g4677.t2	g4677
g4679.t1	g4679
g4680.t1	g4680
g4680.t2	g4680
g4682.t1	g4682
g4683.t1	g4683
g4684.t1	g4684
g4684.t2	g4684
g4684.t3	g4684
g4685.t1	g4685
g4687.t1	g4687
g4689.t1	g4689
g469.t1	g469
g469.t2	g469
g4690.t1	g4690
g4691.t1	g4691
g4696.t1	g4696
g4697.t1	g4697
g4699.t1	g4699
g470.t1	g470
g4700.t1	g4700
g4701.t1	g4701
g4702.t1	g4702
g4702.t2	g4702
g4703.t1	g4703
g4705.t1	g4705
g4706.t1	g4706
g4707.t1	g4707
g4708.t1	g4708
g4718.t1	g4718
g4720.t1	g4720
g4721.t1	g4721
g4721.t2	g4721
g4727.t1	g4727
g4729.t1	g4729
g473.t1	g473
g4730.t1	g4730
g4734.t1	g4734
g4735.t1	g4735
g4735.t2	g4735
g4736.t1	g4736
g4737.t1	g4737
g4738.t1	g4738
g4738.t2	g4738
g4739.t1	g4739
g474.t1	g474
g4741.t1	g4741
g4747.t1	g4747
g4748.t1	g4748
g4749.t1	g4749
g4749.t2	g4749
g475.t1	g475
g4750.t1	g4750
g4752.t1	g4752
g4753.t1	g4753
g4754.t1	g4754
g4755.t1	g4755
g476.t1	g476
g4766.t1	g4766
g4769.t1	g4769
g477.t1	g477
g4770.t1	g4770
g4771.t1	g4771
g4773.t1	g4773
g4774.t1	g4774
g4775.t1	g4775
g4776.t1	g4776
g4777.t1	g4777
g4777.t2	g4777
g4778.t1	g4778
g4778.t2	g4778
g4778.t3	g4778
g4779.t1	g4779
g4779.t2	g4779
g478.t1	g478
g479.t1	g479
g4790.t1	g4790
g4791.t1	g4791
g4795.t1	g4795
g4795.t2	g4795
g4796.t1	g4796
g4796.t2	g4796
g4797.t1	g4797
g4798.t1	g4798
g4799.t1	g4799
g4799.t2	g4799
g480.t1	g480
g4810.t1	g4810
g4810.t2	g4810
g4817.t1	g4817
g4818.t1	g4818
g4819.t1	g4819
g482.t1	g482
g4822.t1	g4822
g4823.t1	g4823
g4824.t1	g4824
g4825.t1	g4825
g483.t1	g483
g4833.t1	g4833
g4834.t1	g4834
g4834.t2	g4834
g4842.t1	g4842
g4844.t1	g4844
g4845.t1	g4845
g4848.t1	g4848
g4850.t1	g4850
g4851.t1	g4851
g4852.t1	g4852
g4853.t1	g4853
g4853.t2	g4853
g486.t1	g486
g486.t2	g486
g4861.t1	g4861
g4864.t1	g4864
g4865.t1	g4865
g4866.t1	g4866
g4866.t2	g4866
g4867.t1	g4867
g4868.t1	g4868
g4869.t1	g4869
g4870.t1	g4870
g4871.t1	g4871
g4871.t2	g4871
g4871.t3	g4871
g4872.t1	g4872
g4873.t1	g4873
g4874.t1	g4874
g4875.t1	g4875
g4876.t1	g4876
g4878.t1	g4878
g488.t1	g488
g4883.t1	g4883
g4884.t1	g4884
g4884.t2	g4884
g4885.t1	g4885
g4885.t2	g4885
g4886.t1	g4886
g4889.t1	g4889
g4891.t1	g4891
g4892.t1	g4892
g4893.t1	g4893
g4894.t1	g4894
g4896.t1	g4896
g4897.t1	g4897
g4898.t1	g4898
g490.t1	g490
g4901.t1	g4901
g4902.t1	g4902
g4902.t2	g4902
g4906.t1	g4906
g4908.t1	g4908
g4908.t2	g4908
g4909.t1	g4909
g491.t1	g491
g4910.t1	g4910
g4911.t1	g4911
g4912.t1	g4912
g4913.t1	g4913
g492.t1	g492
g4921.t1	g4921
g493.t1	g493
g494.t1	g494
g4942.t1	g4942
g4943.t1	g4943
g4943.t2	g4943
g4944.t1	g4944
g4949.t1	g4949
g4949.t2	g4949
g495.t1	g495
g4951.t1	g4951
g4953.t1	g4953
g4955.t1	g4955
g4955.t2	g4955
g4959.t1	g4959
g4960.t1	g4960
g4962.t1	g4962
g4965.t1	g4965
g4965.t2	g4965
g4967.t1	g4967
g497.t1	g497
g497.t2	g497
g4970.t1	g4970
g4978.t1	g4978
g4978.t2	g4978
g4979.t1	g4979
g4980.t1	g4980
g4981.t1	g4981
g4982.t1	g4982
g4983.t1	g4983
g4984.t1	g4984
g4986.t1	g4986
g4987.t1	g4987
g4988.t1	g4988
g4988.t2	g4988
g4988.t3	g4988
g4989.t1	g4989
g4990.t1	g4990
g4992.t1	g4992
g4996.t1	g4996
g50.t1	g50
g500.t1	g500
g501.t1	g501
g5017.t1	g5017
g503.t1	g503
g5031.t1	g5031
g5032.t1	g5032
g5035.t1	g5035
g5038.t1	g5038
g5039.t1	g5039
g504.t1	g504
g5040.t1	g5040
g5041.t1	g5041
g5043.t1	g5043
g5043.t2	g5043
g5047.t1	g5047
g5048.t1	g5048
g5049.t1	g5049
g5050.t1	g5050
g5051.t1	g5051
g5052.t1	g5052
g5053.t1	g5053
g5058.t1	g5058
g5059.t1	g5059
g506.t1	g506
g5060.t1	g5060
g5061.t1	g5061
g5067.t1	g5067
g507.t1	g507
g5073.t1	g5073
g5081.t1	g5081
g509.t1	g509
g51.t1	g51
g5103.t1	g5103
g5104.t1	g5104
g5105.t1	g5105
g5105.t2	g5105
g5106.t1	g5106
g5107.t1	g5107
g5108.t1	g5108
g5108.t2	g5108
g5109.t1	g5109
g5111.t1	g5111
g5112.t1	g5112
g5122.t1	g5122
g5122.t2	g5122
g5125.t1	g5125
g5126.t1	g5126
g5128.t1	g5128
g5132.t1	g5132
g5148.t1	g5148
g5153.t1	g5153
g5154.t1	g5154
g5157.t1	g5157
g5159.t1	g5159
g5160.t1	g5160
g5161.t1	g5161
g5162.t1	g5162
g5164.t1	g5164
g5165.t1	g5165
g5167.t1	g5167
g5170.t1	g5170
g5171.t1	g5171
g5171.t2	g5171
g5171.t3	g5171
g5171.t4	g5171
g5172.t1	g5172
g5174.t1	g5174
g5175.t1	g5175
g5175.t2	g5175
g5180.t1	g5180
g5180.t2	g5180
g5181.t1	g5181
g5183.t1	g5183
g5184.t1	g5184
g5185.t1	g5185
g5186.t1	g5186
g5187.t1	g5187
g5188.t1	g5188
g5188.t2	g5188
g5191.t1	g5191
g5192.t1	g5192
g5193.t1	g5193
g5195.t1	g5195
g5195.t2	g5195
g5196.t1	g5196
g5199.t1	g5199
g52.t1	g52
g5202.t1	g5202
g5204.t1	g5204
g5204.t2	g5204
g5205.t1	g5205
g5206.t1	g5206
g5208.t1	g5208
g5208.t2	g5208
g5210.t1	g5210
g5215.t1	g5215
g5216.t1	g5216
g522.t1	g522
g522.t2	g522
g5224.t1	g5224
g5225.t1	g5225
g5226.t1	g5226
g5227.t1	g5227
g523.t1	g523
g5230.t1	g5230
g5231.t1	g5231
g5232.t1	g5232
g5234.t1	g5234
g5235.t1	g5235
g5236.t1	g5236
g5237.t1	g5237
g5238.t1	g5238
g5239.t1	g5239
g5240.t1	g5240
g5241.t1	g5241
g5242.t1	g5242
g5243.t1	g5243
g5244.t1	g5244
g5245.t1	g5245
g5249.t1	g5249
g5250.t1	g5250
g5252.t1	g5252
g5254.t1	g5254
g5255.t1	g5255
g5256.t1	g5256
g5258.t1	g5258
g5266.t1	g5266
g5268.t1	g5268
g5269.t1	g5269
g5270.t1	g5270
g5274.t1	g5274
g5278.t1	g5278
g528.t1	g528
g5289.t1	g5289
g529.t1	g529
g5290.t1	g5290
g5296.t1	g5296
g5298.t1	g5298
g5298.t2	g5298
g5299.t1	g5299
g5299.t2	g5299
g5300.t1	g5300
g5301.t1	g5301
g5302.t1	g5302
g5306.t1	g5306
g5307.t1	g5307
g5308.t1	g5308
g5308.t2	g5308
g5308.t3	g5308
g5309.t1	g5309
g5310.t1	g5310
g5310.t2	g5310
g5316.t1	g5316
g5317.t1	g5317
g5317.t2	g5317
g5317.t3	g5317
g532.t1	g532
g532.t2	g532
g5320.t1	g5320
g5324.t1	g5324
g5324.t2	g5324
g5325.t1	g5325
g5326.t1	g5326
g5327.t1	g5327
g5328.t1	g5328
g5329.t1	g5329
g5331.t1	g5331
g5334.t1	g5334
g5335.t1	g5335
g5336.t1	g5336
g5337.t1	g5337
g5338.t1	g5338
g5344.t1	g5344
g5344.t2	g5344
g5345.t1	g5345
g5347.t1	g5347
g535.t1	g535
g5353.t1	g5353
g536.t1	g536
g5367.t1	g5367
g5374.t1	g5374
g5375.t1	g5375
g5376.t1	g5376
g538.t1	g538
g538.t2	g538
g5380.t1	g5380
g5381.t1	g5381
g5381.t2	g5381
g5382.t1	g5382
g5385.t1	g5385
g5386.t1	g5386
g5387.t1	g5387
g5388.t1	g5388
g5388.t2	g5388
g5389.t1	g5389
g5390.t1	g5390
g5391.t1	g5391
g5391.t2	g5391
g5393.t1	g5393
g5394.t1	g5394
g5395.t1	g5395
g5396.t1	g5396
g5396.t2	g5396
g5397.t1	g5397
g5403.t1	g5403
g5404.t1	g5404
g5406.t1	g5406
g5407.t1	g5407
g5408.t1	g5408
g5409.t1	g5409
g5410.t1	g5410
g5411.t1	g5411
g5412.t1	g5412
g5413.t1	g5413
g5415.t1	g5415
g5417.t1	g5417
g5418.t1	g5418
g5419.t1	g5419
g542.t1	g542
g5421.t1	g5421
g5422.t1	g5422
g5422.t2	g5422
g543.t1	g543
g5438.t1	g5438
g544.t1	g544
g544.t2	g544
g544.t3	g544
g5448.t1	g5448
g545.t1	g545
g545.t2	g545
g5455.t1	g5455
g5455.t2	g5455
g5457.t1	g5457
g5458.t1	g5458
g5458.t2	g5458
g5458.t3	g5458
g5460.t1	g5460
g5463.t1	g5463
g5465.t1	g5465
g5466.t1	g5466
g5467.t1	g5467
g5468.t1	g5468
g547.t1	g547
g5470.t1	g5470
g5471.t1	g5471
g5473.t1	g5473
g5474.t1	g5474
g5475.t1	g5475
g5476.t1	g5476
g5477.t1	g5477
g5478.t1	g5478
g5479.t1	g5479
g548.t1	g548
g5480.t1	g5480
g5481.t1	g5481
g5482.t1	g5482
g5484.t1	g5484
g5485.t1	g5485
g5486.t1	g5486
g5488.t1	g5488
g5489.t1	g5489
g549.t1	g549
g549.t2	g549
g549.t3	g549
g5490.t1	g5490
g5491.t1	g5491
g5492.t1	g5492
g5493.t1	g5493
g5494.t1	g5494
g5495.t1	g5495
g5497.t1	g5497
g5498.t1	g5498
g5499.t1	g5499
g5500.t1	g5500
g5501.t1	g5501
g5501.t2	g5501
g5502.t1	g5502
g5503.t1	g5503
g5507.t1	g5507
g5508.t1	g5508
g5509.t1	g5509
g5510.t1	g5510
g5511.t1	g5511
g5512.t1	g5512
g5513.t1	g5513
g5514.t1	g5514
g5515.t1	g5515
g5516.t1	g5516
g5517.t1	g5517
g5518.t1	g5518
g552.t1	g552
g552.t2	g552
g5523.t1	g5523
g5524.t1	g5524
g5524.t2	g5524
g5526.t1	g5526
g5527.t1	g5527
g5528.t1	g5528
g5529.t1	g5529
g553.t1	g553
g5530.t1	g5530
g5537.t1	g5537
g5538.t1	g5538
g5539.t1	g5539
g5542.t1	g5542
g5543.t1	g5543
g5545.t1	g5545
g5546.t1	g5546
g5547.t1	g5547
g5548.t1	g5548
g5549.t1	g5549
g5550.t1	g5550
g5552.t1	g5552
g5553.t1	g5553
g5554.t1	g5554
g5554.t2	g5554
g5556.t1	g5556
g5564.t1	g5564
g5564.t2	g5564
g5565.t1	g5565
g5567.t1	g5567
g5568.t1	g5568
g5569.t1	g5569
g5570.t1	g5570
g5571.t1	g5571
g5572.t1	g5572
g5573.t1	g5573
g5574.t1	g5574
g5575.t1	g5575
g5577.t1	g5577
g5578.t1	g5578
g5579.t1	g5579
g5581.t1	g5581
g5582.t1	g5582
g5583.t1	g5583
g5584.t1	g5584
g5585.t1	g5585
g5586.t1	g5586
g5586.t2	g5586
g5589.t1	g5589
g559.t1	g559
g5590.t1	g5590
g5592.t1	g5592
g56.t1	g56
g560.t1	g560
g5602.t1	g5602
g5603.t1	g5603
g5604.t1	g5604
g5605.t1	g5605
g561.t1	g561
g5610.t1	g5610
g5611.t1	g5611
g5615.t1	g5615
g5617.t1	g5617
g562.t1	g562
g5621.t1	g5621
g5621.t2	g5621
g5622.t1	g5622
g5624.t1	g5624
g5624.t2	g5624
g5624.t3	g5624
g5624.t4	g5624
g5624.t5	g5624
g5626.t1	g5626
g5628.t1	g5628
g5629.t1	g5629
g5630.t1	g5630
g5630.t2	g5630
g5632.t1	g5632
g5633.t1	g5633
g5635.t1	g5635
g5636.t1	g5636
g5637.t1	g5637
g5638.t1	g5638
g5639.t1	g5639
g5639.t2	g5639
g5639.t3	g5639
g5640.t1	g5640
g5640.t2	g5640
g5641.t1	g5641
g5642.t1	g5642
g5644.t1	g5644
g5649.t1	g5649
g5650.t1	g5650
g5651.t1	g5651
g5652.t1	g5652
g5654.t1	g5654
g5654.t2	g5654
g5654.t3	g5654
g5655.t1	g5655
g5656.t1	g5656
g5656.t2	g5656
g5659.t1	g5659
g566.t1	g566
g5660.t1	g5660
g5668.t1	g5668
g5669.t1	g5669
g5670.t1	g5670
g5672.t1	g5672
g5674.t1	g5674
g5677.t1	g5677
g568.t1	g568
g5683.t1	g5683
g5683.t2	g5683
g5683.t3	g5683
g5684.t1	g5684
g5685.t1	g5685
g5686.t1	g5686
g5689.t1	g5689
g5690.t1	g5690
g5691.t1	g5691
g5692.t1	g5692
g5693.t1	g5693
g5694.t1	g5694
g5695.t1	g5695
g57.t1	g57
g570.t1	g570
g570.t2	g570
g5701.t1	g5701
g5702.t1	g5702
g5703.t1	g5703
g5703.t2	g5703
g5704.t1	g5704
g5705.t1	g5705
g5709.t1	g5709
g5716.t1	g5716
g5717.t1	g5717
g5718.t1	g5718
g5719.t1	g5719
g5720.t1	g5720
g5721.t1	g5721
g5722.t1	g5722
g5723.t1	g5723
g5724.t1	g5724
g5726.t1	g5726
g5727.t1	g5727
g5728.t1	g5728
g5728.t2	g5728
g573.t1	g573
g5730.t1	g5730
g5731.t1	g5731
g5733.t1	g5733
g5733.t2	g5733
g5734.t1	g5734
g5735.t1	g5735
g5736.t1	g5736
g5739.t1	g5739
g5745.t1	g5745
g5747.t1	g5747
g5747.t2	g5747
g5749.t1	g5749
g5754.t1	g5754
g5755.t1	g5755
g576.t1	g576
g576.t2	g576
g5763.t1	g5763
g5764.t1	g5764
g5765.t1	g5765
g5765.t2	g5765
g5766.t1	g5766
g5766.t2	g5766
g5766.t3	g5766
g5766.t4	g5766
g5766.t5	g5766
g577.t1	g577
g577.t2	g577
g5778.t1	g5778
g5784.t1	g5784
g5785.t1	g5785
g5786.t1	g5786
g5787.t1	g5787
g5788.t1	g5788
g579.t1	g579
g5790.t1	g5790
g5791.t1	g5791
g5793.t1	g5793
g5796.t1	g5796
g5797.t1	g5797
g5798.t1	g5798
g5799.t1	g5799
g580.t1	g580
g5800.t1	g5800
g5801.t1	g5801
g5802.t1	g5802
g5805.t1	g5805
g5806.t1	g5806
g5807.t1	g5807
g581.t1	g581
g5813.t1	g5813
g5814.t1	g5814
g5815.t1	g5815
g5820.t1	g5820
g5821.t1	g5821
g5825.t1	g5825
g5827.t1	g5827
g5827.t2	g5827
g5829.t1	g5829
g583.t1	g583
g5832.t1	g5832
g5832.t2	g5832
g5832.t3	g5832
g5833.t1	g5833
g5834.t1	g5834
g5839.t1	g5839
g5840.t1	g5840
g5841.t1	g5841
g5842.t1	g5842
g5843.t1	g5843
g5844.t1	g5844
g5845.t1	g5845
g5847.t1	g5847
g585.t1	g585
g5851.t1	g5851
g5852.t1	g5852
g5853.t1	g5853
g5854.t1	g5854
g5858.t1	g5858
g5858.t2	g5858
g586.t1	g586
g5864.t1	g5864
g5864.t2	g5864
g5867.t1	g5867
g587.t1	g587
g5871.t1	g5871
g5872.t1	g5872
g5873.t1	g5873
g5876.t1	g5876
g5877.t1	g5877
g5878.t1	g5878
g5879.t1	g5879
g588.t1	g588
g5880.t1	g5880
g5881.t1	g5881
g5882.t1	g5882
g5883.t1	g5883
g5884.t1	g5884
g5884.t2	g5884
g5885.t1	g5885
g5886.t1	g5886
g5887.t1	g5887
g5888.t1	g5888
g589.t1	g589
g5890.t1	g5890
g5891.t1	g5891
g5893.t1	g5893
g5893.t2	g5893
g5894.t1	g5894
g5896.t1	g5896
g5897.t1	g5897
g5898.t1	g5898
g5899.t1	g5899
g590.t1	g590
g5900.t1	g5900
g5900.t2	g5900
g5908.t1	g5908
g591.t1	g591
g5914.t1	g5914
g5916.t1	g5916
g5917.t1	g5917
g5918.t1	g5918
g5919.t1	g5919
g592.t1	g592
g5929.t1	g5929
g593.t1	g593
g5931.t1	g5931
g5931.t2	g5931
g5932.t1	g5932
g5932.t2	g5932
g5933.t1	g5933
g5934.t1	g5934
g5936.t1	g5936
g5936.t2	g5936
g5937.t1	g5937
g594.t1	g594
g5941.t1	g5941
g5942.t1	g5942
g5942.t2	g5942
g5942.t3	g5942
g5942.t4	g5942
g5943.t1	g5943
g5943.t2	g5943
g5944.t1	g5944
g5946.t1	g5946
g5949.t1	g5949
g595.t1	g595
g5950.t1	g5950
g5950.t2	g5950
g5952.t1	g5952
g5953.t1	g5953
g5955.t1	g5955
g5956.t1	g5956
g5957.t1	g5957
g5958.t1	g5958
g5958.t2	g5958
g5959.t1	g5959
g596.t1	g596
g5960.t1	g5960
g5961.t1	g5961
g5961.t2	g5961
g5962.t1	g5962
g5963.t1	g5963
g5964.t1	g5964
g5965.t1	g5965
g5966.t1	g5966
g5967.t1	g5967
g5968.t1	g5968
g5969.t1	g5969
g597.t1	g597
g597.t2	g597
g597.t3	g597
g597.t4	g597
g5970.t1	g5970
g5971.t1	g5971
g5972.t1	g5972
g5973.t1	g5973
g5974.t1	g5974
g5975.t1	g5975
g5976.t1	g5976
g5976.t2	g5976
g5977.t1	g5977
g5978.t1	g5978
g5979.t1	g5979
g5979.t2	g5979
g5979.t3	g5979
g598.t1	g598
g598.t2	g598
g5980.t1	g5980
g5981.t1	g5981
g5981.t2	g5981
g5983.t1	g5983
g5983.t2	g5983
g5983.t3	g5983
g5985.t1	g5985
g5986.t1	g5986
g5988.t1	g5988
g5989.t1	g5989
g599.t1	g599
g5992.t1	g5992
g5992.t2	g5992
g5992.t3	g5992
g5995.t1	g5995
g5996.t1	g5996
g5997.t1	g5997
g5998.t1	g5998
g5999.t1	g5999
g600.t1	g600
g601.t1	g601
g6014.t1	g6014
g6014.t2	g6014
g6014.t3	g6014
g6015.t1	g6015
g6017.t1	g6017
g6018.t1	g6018
g6019.t1	g6019
g6020.t1	g6020
g6020.t2	g6020
g6021.t1	g6021
g6022.t1	g6022
g6025.t1	g6025
g6025.t2	g6025
g6026.t1	g6026
g6026.t2	g6026
g6026.t3	g6026
g6026.t4	g6026
g6026.t5	g6026
g603.t1	g603
g6030.t1	g6030
g6031.t1	g6031
g6038.t1	g6038
g6039.t1	g6039
g604.t1	g604
g604.t2	g604
g6043.t1	g6043
g6044.t1	g6044
g6045.t1	g6045
g6046.t1	g6046
g6046.t2	g6046
g6046.t3	g6046
g6046.t4	g6046
g6047.t1	g6047
g6049.t1	g6049
g605.t1	g605
g6050.t1	g6050
g6051.t1	g6051
g6052.t1	g6052
g6056.t1	g6056
g6056.t2	g6056
g6056.t3	g6056
g6059.t1	g6059
g6059.t2	g6059
g606.t1	g606
g6060.t1	g6060
g6060.t2	g6060
g6060.t3	g6060
g6061.t1	g6061
g6062.t1	g6062
g6063.t1	g6063
g6066.t1	g6066
g607.t1	g607
g6070.t1	g6070
g6072.t1	g6072
g608.t1	g608
g6081.t1	g6081
g6084.t1	g6084
g6086.t1	g6086
g6087.t1	g6087
g6087.t2	g6087
g6088.t1	g6088
g6089.t1	g6089
g609.t1	g609
g609.t2	g609
g6090.t1	g6090
g6091.t1	g6091
g6091.t2	g6091
g6091.t3	g6091
g6092.t1	g6092
g610.t1	g610
g6101.t1	g6101
g6104.t1	g6104
g6105.t1	g6105
g6106.t1	g6106
g6107.t1	g6107
g6107.t2	g6107
g6108.t1	g6108
g6108.t2	g6108
g6109.t1	g6109
g611.t1	g611
g6110.t1	g6110
g6111.t1	g6111
g6112.t1	g6112
g6113.t1	g6113
g6115.t1	g6115
g6116.t1	g6116
g6117.t1	g6117
g612.t1	g612
g6122.t1	g6122
g6123.t1	g6123
g6125.t1	g6125
g6126.t1	g6126
g6127.t1	g6127
g613.t1	g613
g6136.t1	g6136
g6137.t1	g6137
g614.t1	g614
g615.t1	g615
g6150.t1	g6150
g6153.t1	g6153
g6155.t1	g6155
g6156.t1	g6156
g6157.t1	g6157
g6158.t1	g6158
g6159.t1	g6159
g6160.t1	g6160
g6161.t1	g6161
g6162.t1	g6162
g6163.t1	g6163
g6164.t1	g6164
g6165.t1	g6165
g6167.t1	g6167
g6168.t1	g6168
g6168.t2	g6168
g617.t1	g617
g6170.t1	g6170
g6171.t1	g6171
g6172.t1	g6172
g6173.t1	g6173
g6174.t1	g6174
g6175.t1	g6175
g6176.t1	g6176
g6176.t2	g6176
g6176.t3	g6176
g6177.t1	g6177
g6178.t1	g6178
g618.t1	g618
g6181.t1	g6181
g6183.t1	g6183
g6185.t1	g6185
g6187.t1	g6187
g6189.t1	g6189
g619.t1	g619
g6190.t1	g6190
g6190.t2	g6190
g6191.t1	g6191
g6192.t1	g6192
g6193.t1	g6193
g6194.t1	g6194
g6195.t1	g6195
g6196.t1	g6196
g6196.t2	g6196
g6196.t3	g6196
g6198.t1	g6198
g6199.t1	g6199
g620.t1	g620
g6200.t1	g6200
g6201.t1	g6201
g6203.t1	g6203
g6205.t1	g6205
g6206.t1	g6206
g6211.t1	g6211
g6212.t1	g6212
g6213.t1	g6213
g6215.t1	g6215
g6216.t1	g6216
g6217.t1	g6217
g6218.t1	g6218
g6219.t1	g6219
g622.t1	g622
g6220.t1	g6220
g6220.t2	g6220
g6220.t3	g6220
g6221.t1	g6221
g6221.t2	g6221
g6221.t3	g6221
g6222.t1	g6222
g6223.t1	g6223
g6226.t1	g6226
g6227.t1	g6227
g6228.t1	g6228
g6229.t1	g6229
g623.t1	g623
g6232.t1	g6232
g6235.t1	g6235
g6236.t1	g6236
g6238.t1	g6238
g6238.t2	g6238
g6238.t3	g6238
g624.t1	g624
g6240.t1	g6240
g6244.t1	g6244
g6245.t1	g6245
g6246.t1	g6246
g6247.t1	g6247
g6248.t1	g6248
g6248.t2	g6248
g625.t1	g625
g626.t1	g626
g6260.t1	g6260
g6262.t1	g6262
g6263.t1	g6263
g627.t1	g627
g6272.t1	g6272
g6276.t1	g6276
g6276.t2	g6276
g6278.t1	g6278
g6279.t1	g6279
g6279.t2	g6279
g628.t1	g628
g6282.t1	g6282
g6286.t1	g6286
g6288.t1	g6288
g6289.t1	g6289
g629.t1	g629
g6290.t1	g6290
g6290.t2	g6290
g6291.t1	g6291
g6292.t1	g6292
g6296.t1	g6296
g630.t1	g630
g6307.t1	g6307
g631.t1	g631
g6315.t1	g6315
g6317.t1	g6317
g632.t1	g632
g6321.t1	g6321
g6322.t1	g6322
g6328.t1	g6328
g633.t1	g633
g6331.t1	g6331
g6334.t1	g6334
g6337.t1	g6337
g6339.t1	g6339
g6340.t1	g6340
g6341.t1	g6341
g6341.t2	g6341
g6342.t1	g6342
g6343.t1	g6343
g6347.t1	g6347
g6348.t1	g6348
g6349.t1	g6349
g635.t1	g635
g6350.t1	g6350
g6350.t2	g6350
g6350.t3	g6350
g6350.t4	g6350
g6350.t5	g6350
g6350.t6	g6350
g6353.t1	g6353
g6354.t1	g6354
g6356.t1	g6356
g6357.t1	g6357
g6358.t1	g6358
g6359.t1	g6359
g636.t1	g636
g6360.t1	g6360
g6361.t1	g6361
g6362.t1	g6362
g6363.t1	g6363
g6364.t1	g6364
g6364.t2	g6364
g6365.t1	g6365
g6365.t2	g6365
g6365.t3	g6365
g6365.t4	g6365
g6368.t1	g6368
g6369.t1	g6369
g637.t1	g637
g6371.t1	g6371
g6373.t1	g6373
g6374.t1	g6374
g6375.t1	g6375
g6375.t2	g6375
g6376.t1	g6376
g6378.t1	g6378
g6378.t2	g6378
g6381.t1	g6381
g6382.t1	g6382
g6383.t1	g6383
g6384.t1	g6384
g6387.t1	g6387
g6388.t1	g6388
g6389.t1	g6389
g639.t1	g639
g6390.t1	g6390
g6391.t1	g6391
g6392.t1	g6392
g6395.t1	g6395
g6396.t1	g6396
g640.t1	g640
g6402.t1	g6402
g6403.t1	g6403
g6403.t2	g6403
g6403.t3	g6403
g6403.t4	g6403
g6406.t1	g6406
g6407.t1	g6407
g6408.t1	g6408
g6409.t1	g6409
g641.t1	g641
g6410.t1	g6410
g6411.t1	g6411
g6412.t1	g6412
g6413.t1	g6413
g6414.t1	g6414
g6415.t1	g6415
g6416.t1	g6416
g642.t1	g642
g642.t2	g642
g6421.t1	g6421
g6421.t2	g6421
g6424.t1	g6424
g6424.t2	g6424
g6424.t3	g6424
g6424.t4	g6424
g6424.t5	g6424
g6426.t1	g6426
g6427.t1	g6427
g6427.t2	g6427
g6428.t1	g6428
g6430.t1	g6430
g6431.t1	g6431
g6432.t1	g6432
g6433.t1	g6433
g6435.t1	g6435
g644.t1	g644
g6440.t1	g6440
g6441.t1	g6441
g6442.t1	g6442
g6443.t1	g6443
g6446.t1	g6446
g6447.t1	g6447
g6448.t1	g6448
g6449.t1	g6449
g6450.t1	g6450
g6451.t1	g6451
g6452.t1	g6452
g6453.t1	g6453
g6466.t1	g6466
g6467.t1	g6467
g6468.t1	g6468
g6469.t1	g6469
g6470.t1	g6470
g6470.t2	g6470
g6471.t1	g6471
g6472.t1	g6472
g6473.t1	g6473
g6474.t1	g6474
g6474.t2	g6474
g648.t1	g648
g6481.t1	g6481
g6485.t1	g6485
g6487.t1	g6487
g6488.t1	g6488
g6488.t2	g6488
g649.t1	g649
g6491.t1	g6491
g6492.t1	g6492
g6493.t1	g6493
g6493.t2	g6493
g6495.t1	g6495
g6496.t1	g6496
g6497.t1	g6497
g6498.t1	g6498
g6499.t1	g6499
g6499.t2	g6499
g650.t1	g650
g6500.t1	g6500
g6501.t1	g6501
g6502.t1	g6502
g6507.t1	g6507
g6507.t2	g6507
g6508.t1	g6508
g6509.t1	g6509
g651.t1	g651
g6510.t1	g6510
g6511.t1	g6511
g6512.t1	g6512
g6512.t2	g6512
g6513.t1	g6513
g6515.t1	g6515
g6515.t2	g6515
g6515.t3	g6515
g6516.t1	g6516
g6517.t1	g6517
g652.t1	g652
g6520.t1	g6520
g6521.t1	g6521
g6522.t1	g6522
g6523.t1	g6523
g6524.t1	g6524
g6524.t2	g6524
g6525.t1	g6525
g6526.t1	g6526
g6527.t1	g6527
g6528.t1	g6528
g6528.t2	g6528
g6529.t1	g6529
g6529.t2	g6529
g653.t1	g653
g6531.t1	g6531
g6532.t1	g6532
g6533.t1	g6533
g654.t1	g654
g6543.t1	g6543
g6543.t2	g6543
g6545.t1	g6545
g6547.t1	g6547
g6548.t1	g6548
g6549.t1	g6549
g655.t1	g655
g6550.t1	g6550
g6551.t1	g6551
g6557.t1	g6557
g6558.t1	g6558
g6559.t1	g6559
g656.t1	g656
g6560.t1	g6560
g6561.t1	g6561
g6563.t1	g6563
g6563.t2	g6563
g6563.t3	g6563
g6564.t1	g6564
g6565.t1	g6565
g6566.t1	g6566
g6567.t1	g6567
g6568.t1	g6568
g6568.t2	g6568
g6568.t3	g6568
g657.t1	g657
g658.t1	g658
g6583.t1	g6583
g6584.t1	g6584
g6584.t2	g6584
g6585.t1	g6585
g6585.t2	g6585
g6586.t1	g6586
g6587.t1	g6587
g6588.t1	g6588
g6589.t1	g6589
